PAGE_NO,TOTAL_ANNOTATION,DEVICE_NAME,CREATED_DATE,PROCESS_STAGE,BROWSER_VERSION,BROWSER_NAME,CATEGORY_ERROR,YEAR,TIME_BIN,IS_WEEKEND,MONTH
4,4,Desktop,2025-03-12 11:37:00,Doc Editor : Passing Parameter,134.0.0.0,Chrome,PassingParam,2025,Morning,False,3
2,2,Desktop,2024-11-11 09:42:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: A connection that was expected to be kept alive was closed by the server..,130.0.0.0,Chrome,DocEditor_connection_closed,2024,Morning,False,11
1,3,Mobile,2024-12-19 20:55:00,Doc Editor : Passing Parameter,604.1,Safari,PassingParam,2024,Evening,False,12
2,2,Desktop,2025-01-09 14:02:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Infrastructure.CommitFailedException: An error was reported while committing a database transaction but it could not be determined whether ,131.0.0.0,Chrome,DocEditor_CommitErrDatabaseTransaction,2025,Afternoon,False,1
3,3,Desktop,2024-12-15 21:29:00,Doc Editor : Passing Parameter,131.0.0.0,Chrome,PassingParam,2024,night,True,12
2,8,Desktop,2024-12-25 14:01:00,Doc Editor : Passing Parameter,131.0.0.0,Chrome,PassingParam,2024,Afternoon,False,12
1,6,Desktop,2024-03-29 12:15:00,Passing Parameter,123.0.0.0,Chrome,PassingParam,2024,Afternoon,False,3
1,4,Desktop,2024-03-21 15:53:00,Passing Parameter,122.0.0.0,Chrome,PassingParam,2024,Afternoon,False,3
1,4,Desktop,2024-03-21 15:52:00,Passing Parameter,122.0.0.0,Chrome,PassingParam,2024,Afternoon,False,3
1,7,Desktop,2024-03-29 10:13:00,Passing Parameter,123.0.0.0,Chrome,PassingParam,2024,Morning,False,3
1,10,Desktop,2024-04-16 15:36:00,Passing Parameter,123.0.0.0,Chrome,PassingParam,2024,Afternoon,False,4
1,7,Desktop,2024-03-29 15:10:00,Passing Parameter,123.0.0.0,Chrome,PassingParam,2024,Afternoon,False,3
1,3,Desktop,2024-03-29 12:13:00,Passing Parameter,123.0.0.0,Chrome,PassingParam,2024,Afternoon,False,3
1,7,Desktop,2024-03-22 08:40:00,Passing Parameter,122.0.0.0,Chrome,PassingParam,2024,Morning,False,3
1,7,Desktop,2024-03-22 08:41:00,Passing Parameter,122.0.0.0,Chrome,PassingParam,2024,Morning,False,3
1,3,Desktop,2024-04-15 21:51:00,Passing Parameter,123.0.0.0,Chrome,PassingParam,2024,night,False,4
1,3,Desktop,2024-04-15 21:50:00,Passing Parameter,123.0.0.0,Chrome,PassingParam,2024,night,False,4
1,7,Desktop,2024-03-26 14:16:00,Passing Parameter,122.0.0.0,Chrome,PassingParam,2024,Afternoon,False,3
1,4,Desktop,2024-03-21 15:50:00,Passing Parameter,122.0.0.0,Chrome,PassingParam,2024,Afternoon,False,3
1,10,Desktop,2024-03-29 15:11:00,Passing Parameter,123.0.0.0,Chrome,PassingParam,2024,Afternoon,False,3
2,1,Desktop,2025-03-26 15:05:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityException: The underlying provider failed on Open. ---> System.Data.SqlClient.SqlException: A connection was successfully establ,136.0.0.0,Firefox,DocEditor_ProviderFailed,2025,Afternoon,False,3
1,2,Desktop,2024-04-09 09:22:00,Passing Parameter,123.0.0.0,Chrome,PassingParam,2024,Morning,False,4
1,3,Desktop,2024-09-05 12:09:00,Doc Editor : Passing Parameter,127.0.0.0,Chrome,PassingParam,2024,Afternoon,False,9
2,3,Desktop,2025-03-25 12:06:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Infrastructure.DbUpdateException: An error occurred while updating the entries. See the inner exception for details. ---> System.Data.Entit,134.0.0.0,Chrome,DocEditor_DbUpdateErrEntries,2025,Afternoon,False,3
1,4,Desktop,2024-02-08 13:40:00,Passing Parameter,122.0.0.0,Firefox,PassingParam,2024,Afternoon,False,2
1,2,Desktop,2025-03-26 10:07:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityCommandExecutionException: An error occurred while executing the command definition. See the inner exception for details. ---> S,134.0.0.0,Chrome,Other,2025,Morning,False,3
1,8,Desktop,2024-04-02 11:00:00,Passing Parameter,123.0.0.0,Chrome,PassingParam,2024,Morning,False,4
1,5,Desktop,2025-03-12 14:26:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityCommandExecutionException: An error occurred while executing the command definition. See the inner exception for details. ---> S,134.0.0.0,Chrome,Other,2025,Afternoon,False,3
1,1,Desktop,2025-03-25 12:06:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityCommandExecutionException: An error occurred while executing the command definition. See the inner exception for details. ---> S,134.0.0.0,Chrome,Other,2025,Afternoon,False,3
1,2,Desktop,2025-02-26 11:03:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityException: The underlying provider failed on Open. ---> System.Data.SqlClient.SqlException: Connection Timeout Expired.  The tim,135.0.0.0,Firefox,DocEditor_ConnectionTimeout,2025,Morning,False,2
1,3,Desktop,2024-01-10 12:40:00,Passing Parameter,121.0.0.0,Firefox,PassingParam,2024,Afternoon,False,1
2,3,Desktop,2024-01-04 13:23:00,Passing Parameter,121.0.0.0,Firefox,PassingParam,2024,Afternoon,False,1
2,3,Mobile,2024-12-28 00:26:00,Doc Editor : Passing Parameter,131.0.0.0,Chrome,PassingParam,2024,night,True,12
1,3,Mobile,2024-12-13 13:30:00,Doc Editor : Passing Parameter,131.0.0.0,Chrome,PassingParam,2024,Afternoon,False,12
1,3,Mobile,2024-12-12 08:01:00,Doc Editor : Passing Parameter,131.0.0.0,Chrome,PassingParam,2024,Morning,False,12
1,3,Mobile,2024-12-13 14:26:00,Doc Editor : Passing Parameter,131.0.0.0,Chrome,PassingParam,2024,Afternoon,False,12
2,4,Mobile,2024-12-06 07:57:00,Doc Editor : Passing Parameter,131.0.0.0,Chrome,PassingParam,2024,Morning,False,12
2,3,Mobile,2024-12-28 00:30:00,Doc Editor : Passing Parameter,131.0.0.0,Chrome,PassingParam,2024,night,True,12
1,3,Desktop,2024-01-10 12:41:00,Passing Parameter,121.0.0.0,Firefox,PassingParam,2024,Afternoon,False,1
1,3,Desktop,2024-04-02 09:53:00,Passing Parameter,124.0.0.0,Firefox,PassingParam,2024,Morning,False,4
3,7,Desktop,2025-02-13 10:44:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: A connection that was expected to be kept alive was closed by the server..,133.0.0.0,Edge,DocEditor_connection_closed,2025,Morning,False,2
1,17,Desktop,2024-11-15 09:36:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: A connection that was expected to be kept alive was closed by the server..,127.0.0.0,Chrome,DocEditor_connection_closed,2024,Morning,False,11
1,6,Desktop,2025-03-25 12:06:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityCommandExecutionException: An error occurred while executing the command definition. See the inner exception for details. ---> S,134.0.0.0,Chrome,Other,2025,Afternoon,False,3
1,2,Desktop,2025-03-12 11:37:00,Doc Editor : Passing Parameter,134.0.0.0,Chrome,PassingParam,2025,Morning,False,3
1,2,Desktop,2025-02-26 11:03:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityException: The underlying provider failed on Open. ---> System.Data.SqlClient.SqlException: Connection Timeout Expired.  The tim,133.0.0.0,Chrome,DocEditor_ConnectionTimeout,2025,Morning,False,2
1,3,Mobile,2024-11-26 16:56:00,Doc Editor : Passing Parameter,604.1,Safari,PassingParam,2024,Afternoon,False,11
1,3,Mobile,2024-11-26 16:58:00,Doc Editor : Passing Parameter,604.1,Safari,PassingParam,2024,Afternoon,False,11
1,3,Mobile,2024-11-26 17:09:00,Doc Editor : Passing Parameter,604.1,Safari,PassingParam,2024,Evening,False,11
1,3,Mobile,2024-11-26 17:08:00,Doc Editor : Passing Parameter,604.1,Safari,PassingParam,2024,Evening,False,11
1,3,Mobile,2024-11-26 17:04:00,Doc Editor : Passing Parameter,604.1,Safari,PassingParam,2024,Evening,False,11
1,3,Mobile,2024-11-26 17:01:00,Doc Editor : Passing Parameter,604.1,Safari,PassingParam,2024,Evening,False,11
1,3,Mobile,2024-11-26 17:05:00,Doc Editor : Passing Parameter,604.1,Safari,PassingParam,2024,Evening,False,11
1,3,Mobile,2024-11-26 17:00:00,Doc Editor : Passing Parameter,604.1,Safari,PassingParam,2024,Evening,False,11
1,3,Mobile,2024-11-26 16:55:00,Doc Editor : Passing Parameter,604.1,Safari,PassingParam,2024,Afternoon,False,11
1,3,Mobile,2024-11-26 17:02:00,Doc Editor : Passing Parameter,604.1,Safari,PassingParam,2024,Evening,False,11
1,1,Mobile,2024-12-23 15:19:00,Doc Editor : Passing Parameter,604.1,Safari,PassingParam,2024,Afternoon,False,12
1,1,Mobile,2024-12-23 15:20:00,Doc Editor : Passing Parameter,604.1,Safari,PassingParam,2024,Afternoon,False,12
1,1,Mobile,2024-12-23 15:18:00,Doc Editor : Passing Parameter,604.1,Safari,PassingParam,2024,Afternoon,False,12
1,1,Mobile,2024-12-23 15:37:00,Doc Editor : Passing Parameter,604.1,Safari,PassingParam,2024,Afternoon,False,12
1,3,Desktop,2024-03-11 11:40:00,Passing Parameter,122.0.0.0,Chrome,PassingParam,2024,Morning,False,3
1,3,Desktop,2025-02-05 14:39:00,Doc Editor : Passing Parameter,134.0.0.0,Firefox,PassingParam,2025,Afternoon,False,2
1,3,Desktop,2025-02-05 14:22:00,Doc Editor : Passing Parameter,134.0.0.0,Firefox,PassingParam,2025,Afternoon,False,2
